Year,Ref_Area_Code,Reference_Area,Economic_Activity_Code,Economic_Activity,Capital_Deepening_Growth_kserhrs,Capital_Services_Growth_kser,Gross_Value_Added_gva,Hours_hrsto,Total_Labour_Compensation_lctot,sL,sK,log_share_ratio,dy,gK,gH,dx,dx_oecd_direct,dx_gap_check,country_sector
2010,FRA,France,I,Accommodation and food service activities,-3.34525176,0.007305399,38453.6,1831.099,37390.1763,0.9723452758649386,0.027654724135061426,3.559914395298691,-0.15393313284024623,7.305399e-05,0.03352557158522451,-0.03345251759522451,-0.0334525176,4.775492501440937e-12,France | I
2011,FRA,France,I,Accommodation and food service activities,-1.532979594,0.593077612,40336.7,1870.446,39158.58713,0.9707930279373376,0.02920697206266243,3.5037058420136487,-0.056208553285042484,0.00593077612,0.021260572057487437,-0.015329795937487437,-0.01532979594,2.5125630742639515e-12,France | I
2012,FRA,France,I,Accommodation and food service activities,0.982026304,2.288858135,40924.5,1895.05,40675.91169,0.9939256848587033,0.006074315141296749,5.097593191209247,1.5938873491955987,0.02288858135,0.013068318307529303,0.009820263042470696,0.00982026304,2.4706955231712513e-12,France | I
2019,FRA,France,I,Accommodation and food service activities,1.710747067,4.137423633,51037.4,2103.301,48805.75946,0.9562744077872305,0.043725592212769504,3.0851113444541127,-2.0124818467551346,0.04137423633,0.10426279193155175,-0.06288855560155174,0.01710747067,-0.07999602627155174,France | I
2022,FRA,France,I,Accommodation and food service activities,-25.57553132,6.348320241,55377.0,2187.127,53471.11635,0.9655834796034454,0.03441652039655463,3.3341958675077668,0.24908452305365403,0.06348320241,0.03908079508257245,0.024402407327427544,-0.2557553132,0.28015772052742755,France | I
2000,FRA,France,N,Administrative and support service activities,-2.712928026,8.301457071,74713.4,2594.906,49036.70774,0.656330828740226,0.34366917125977403,0.6469854907473942,,0.08301457071,,,-0.027129280260000003,,France | N
2001,FRA,France,N,Administrative and support service activities,2.212973882,7.081628803,77791.3,2724.369,51781.50033,0.6656464197153152,0.33435358028468476,0.6885595715973066,0.04157408084991243,0.07081628803000001,0.04868654921308746,0.022129738816912548,0.02212973882,-3.0874539036496174e-12,France | N
2002,FRA,France,N,Administrative and support service activities,3.598546391,4.569965444,77599.9,2750.963,53208.76051,0.6856807870886432,0.3143192129113568,0.7800031233376801,0.09144355174037344,0.04569965444,0.009714190529210853,0.03598546391078915,0.03598546391,7.891465259035613e-13,France | N
2003,FRA,France,N,Administrative and support service activities,5.029264161,3.263617186,79056.2,2702.817,54866.49671,0.6940188968101174,0.3059811031898826,0.8189758432050517,0.03897271986737161,0.03263617186,-0.01765646974764934,0.05029264160764934,0.05029264161,-2.350661332251036e-12,France | N
2004,FRA,France,N,Administrative and support service activities,0.047726369,2.616078982,80797.3,2773.134,56985.14319,0.705285240843444,0.294714759156556,0.8725943474664736,0.053618504261421895,0.02616078982,0.025683526132206147,0.0004772636877938517,0.00047726368999999997,-2.2061482415208777e-12,France | N
2005,FRA,France,N,Administrative and support service activities,-1.103246617,2.567252944,84689.3,2876.813,59681.31598,0.70470904801433,0.29529095198567,0.8698238715722162,-0.002770475894257385,0.025672529439999998,0.03670499561297813,-0.011032466172978133,-0.01103246617,-2.978133364917035e-12,France | N
2006,FRA,France,N,Administrative and support service activities,2.526846595,2.581405989,90437.4,2878.383,63497.94978,0.7021204698498631,0.2978795301501369,0.857415855246681,-0.012408016325535232,0.025814059889999998,0.0005455939429150902,0.025268465947084907,0.02526846595,-2.915091779076562e-12,France | N
2007,FRA,France,N,Administrative and support service activities,-1.545840429,3.617516217,97195.6,3030.908,67350.47899,0.6929375299910695,0.3070624700089305,0.8138886385556632,-0.04352721669101778,0.03617516217,0.051633566458428426,-0.015458404288428429,-0.01545840429,1.5715709983377124e-12,France | N
2008,FRA,France,N,Administrative and support service activities,3.770666647,3.634410043,100405.6,3026.781,68992.2057,0.6871350372887568,0.3128649627112432,0.7867591653243774,-0.027129473231285783,0.03634410043,-0.0013625660341780588,0.03770666646417806,0.037706666470000004,-5.821947091089186e-12,France | N
2009,FRA,France,N,Administrative and support service activities,7.521127562,-1.791860091,90032.5,2757.625,63765.5616,0.7082504828811818,0.29174951711881825,0.8869022044596503,0.1001430391352729,-0.01791860091,-0.0931298765282298,0.0752112756182298,0.07521127562,-1.7702089794013887e-12,France | N
2010,FRA,France,N,Administrative and support service activities,-6.525045417,-1.261869687,94359.1,2906.651,68560.64515,0.7265928262350955,0.27340717376490453,0.9774040836518465,0.09050187919219621,-0.01261869687,0.05263175729620606,-0.06525045416620606,-0.06525045417,3.793937386475932e-12,France | N
2011,FRA,France,N,Administrative and support service activities,-2.911476666,0.529204998,99313.0,3008.4,73097.11521,0.7360276621388943,0.26397233786110574,1.025423385623168,0.04801930197132154,0.00529204998,0.034406816640115245,-0.029114766660115247,-0.02911476666,-1.1524808884999516e-13,France | N
2012,FRA,France,N,Administrative and support service activities,2.575404037,1.317492156,98562.6,2970.794,73378.6589,0.7444878574631756,0.2555121425368244,1.0694266092173699,0.044003223594201835,0.013174921559999999,-0.012579118817150459,0.025754040377150456,0.025754040370000002,7.150453840143456e-12,France | N
2013,FRA,France,N,Administrative and support service activities,1.00072204,0.180107932,99036.6,2946.515,75217.65353,0.7594934956369664,0.24050650436303356,1.1499046236438881,0.08047801442651825,0.00180107932,-0.008206141084409424,0.010007220404409423,0.0100072204,4.409422479922931e-12,France | N
2014,FRA,France,N,Administrative and support service activities,-0.887458651,0.176967817,101228.4,2978.046,77347.53968,0.7640893235495178,0.23591067645048225,1.1752314542094138,0.02532683056552565,0.00176967817,0.010644264682430737,-0.008874586512430737,-0.008874586509999999,-2.4307379026256015e-12,France | N
2015,FRA,France,N,Administrative and support service activities,0.442502271,2.790013655,104566.5,3048.783,80080.80333,0.7658361265797363,0.23416387342026368,1.1849470288701862,0.009715574660772441,0.02790013655,0.023475113846671114,0.004425022703328885,0.0044250227100000004,-6.6711150492615445e-12,France | N
2016,FRA,France,N,Administrative and support service activities,-1.38493529,4.252589188,109700.2,3225.596,84237.49881,0.7678882883531662,0.23211171164683375,1.1964254932002403,0.011478464330054061,0.04252589188,0.05637524477707068,-0.013849352897070677,-0.0138493529,2.9293234504734755e-12,France | N
2017,FRA,France,N,Administrative and support service activities,-0.045019549,6.325681582,115393.9,3437.776,88514.84587,0.7670669408868234,0.23293305911317663,1.191822961469195,-0.00460253173104519,0.06325681581999999,0.0637070113039151,-0.0004501954839151029,-0.00045019549,6.084897126099054e-12,France | N
2018,FRA,France,N,Administrative and support service activities,0.425413011,6.262551258,121447.9,3644.416,92954.47638,0.7653856211593613,0.23461437884063874,1.1824365615458168,-0.009386399923378308,0.06262551258,0.058371382466733124,0.004254130113266877,0.0042541301100000005,3.2668763527698985e-12,France | N
2019,FRA,France,N,Administrative and support service activities,6.806833861,5.003945603,125806.9,3579.3,93114.24588,0.7401362395862231,0.2598637604137769,1.046676781529617,-0.13575978001619982,0.05003945603,-0.018028882577644012,0.06806833860764401,0.06806833861,-2.355990402769237e-12,France | N
2020,FRA,France,N,Administrative and support service activities,13.33195946,-0.199362089,116013.0,3126.312,84636.5926,0.7295440390301087,0.27045596096989133,0.992310455921791,-0.05436632560782595,-0.00199362089,-0.13531321548751585,0.13331959459751586,0.1333195946,-2.4841517731744034e-12,France | N
2021,FRA,France,N,Administrative and support service activities,-10.67109963,2.925939429,127420.8,3581.653,94302.43398,0.7400866575943645,0.25991334240563546,1.046419007179832,0.05410855125804104,0.02925939429,0.13597039061062688,-0.10671099632062687,-0.1067109963,-2.0626875207874207e-11,France | N
2022,FRA,France,N,Administrative and support service activities,-5.497350599,2.046907187,140595.3,3862.316,104243.7325,0.7414453577039916,0.25855464229600844,1.053494413496869,0.0070754063170368475,0.02046907187,0.0754425778578689,-0.0549735059878689,-0.05497350599,2.1311008513436036e-12,France | N
2018,FRA,France,A,"Agriculture, forestry and fishing",0.009434977,-0.523289507,36063.0,1570.17,33813.03876,0.9376102587139173,0.062389741286082656,2.709933500830789,,-0.00523289507,,,9.434977e-05,,France | A
2019,FRA,France,A,"Agriculture, forestry and fishing",1.294320415,-0.564821176,34252.4,1541.248,30462.81045,0.8893628023145823,0.11063719768541769,2.0842488950414735,-0.6256846057893157,-0.005648211760000001,-0.018591415905548025,0.012943204145548025,0.01294320415,-4.451975246788642e-12,France | A
2020,FRA,France,A,"Agriculture, forestry and fishing",3.782779905,-0.288409055,33856.9,1479.761,29601.08335,0.8742998724041481,0.12570012759585192,1.9395242895682108,-0.1447246054732627,-0.00288409055,-0.04071188959837091,0.03782779904837091,0.03782779905,-1.6290926940776274e-12,France | A
2021,FRA,France,A,"Agriculture, forestry and fishing",1.633777795,0.650081033,36702.2,1465.276,27655.88344,0.7535211360626884,0.24647886393731155,1.1174808230574198,-0.822043466510791,0.00650081033,-0.009836967620002746,0.016337777950002744,0.01633777795,2.744332538995309e-15,France | A
2022,FRA,France,A,"Agriculture, forestry and fishing",1.870312033,0.832718865,45653.3,1450.151,28802.98209,0.6309069024583108,0.3690930975416892,0.5361094028904707,-0.5813714201669491,0.008327188650000001,-0.01037593168764861,0.01870312033764861,0.01870312033,7.648610911292764e-12,France | A
2000,FRA,France,R,"Arts, entertainment and recreation",-3.409822932,3.817915267,13813.4,543.547,10901.88898,0.7892256055714016,0.21077439442859836,1.3202638778592306,,0.03817915267,,,-0.03409822932,,France | R
2001,FRA,France,R,"Arts, entertainment and recreation",-5.097720264,4.002249165,14987.2,595.33,11905.44618,0.7943742780506032,0.20562572194939677,1.3514971006027916,0.031233222743560995,0.040022491650000006,0.09099969428519472,-0.050977202635194716,-0.050977202640000004,4.805288111864314e-12,France | R
2002,FRA,France,R,"Arts, entertainment and recreation",-2.934034455,3.541599423,16868.6,635.157,13757.27934,0.8155554900821645,0.18444450991783545,1.4865208050010912,0.13502370439829958,0.03541599423,0.06475633877887965,-0.029340344548879654,-0.029340344549999998,1.1203434013840052e-12,France | R
2003,FRA,France,R,"Arts, entertainment and recreation",2.866656011,3.527922826,17736.5,639.371,14035.10234,0.791311833789079,0.208688166210921,1.3328510072897475,-0.1536697977113437,0.03527922826,0.006612668149442946,0.028666560110557057,0.02866656011,5.570578720526242e-13,France | R
2004,FRA,France,R,"Arts, entertainment and recreation",3.099185852,3.589714075,18351.0,642.515,14638.07333,0.797671698000109,0.20232830199989105,1.3718054712593999,0.03895446396965241,0.03589714075,0.004905282223517382,0.03099185852648262,0.030991858520000002,6.482616526914953e-12,France | R
2005,FRA,France,R,"Arts, entertainment and recreation",4.480640565,4.053592099,19291.9,639.777,15264.78183,0.7912534187923428,0.2087465812076572,1.3324973080491638,-0.03930816321023611,0.04053592099,-0.004270484665089391,0.04480640565508939,0.04480640565,5.089394183865892e-12,France | R
2006,FRA,France,R,"Arts, entertainment and recreation",0.38243435,3.83855429,20332.6,662.275,16165.82194,0.7950690979018916,0.20493090209810838,1.3557561670933815,0.02325885904421776,0.0383855429,0.03456119939877045,0.003824343501229552,0.0038243434999999998,1.2295520504523871e-12,France | R
2007,FRA,France,R,"Arts, entertainment and recreation",-0.777412389,4.27750184,21556.7,696.613,17208.381,0.7982845704583726,0.20171542954162736,1.3756071989519891,0.019851031858607593,0.0427750184,0.05054914229665464,-0.007774123896654633,-0.00777412389,-6.654633441516289e-12,France | R
2008,FRA,France,R,"Arts, entertainment and recreation",-0.026196745,3.652434997,22192.2,722.716,18116.08668,0.8163267580501257,0.18367324194987433,1.4916563936627552,0.11604919471076602,0.03652434997,0.03678631741339622,-0.0002619674433962174,-0.00026196745,6.603782570693134e-12,France | R
2009,FRA,France,R,"Arts, entertainment and recreation",3.059257423,3.777151035,22580.8,727.923,18498.35533,0.8192072614787784,0.18079273852122157,1.5109858342506157,0.01932944058786057,0.03777151035,0.007178936127869129,0.030592574222130874,0.03059257423,-7.869125490111983e-12,France | R
2010,FRA,France,R,"Arts, entertainment and recreation",-0.189480854,3.052522408,23605.1,751.909,19611.70087,0.8308247315198835,0.16917526848011655,1.591483590765008,0.08049775651439228,0.030525224080000003,0.03242003261720594,-0.0018948085372059373,-0.00189480854,2.794062724242874e-12,France | R
2011,FRA,France,R,"Arts, entertainment and recreation",2.176400919,2.940719648,24263.3,757.678,20053.35022,0.8264889862467183,0.1735110137532817,1.5609455141788366,-0.03053807658617136,0.029407196479999998,0.007643187288412179,0.02176400919158782,0.021764009190000003,1.5878166836902352e-12,France | R
2012,FRA,France,R,"Arts, entertainment and recreation",3.423646003,3.152186471,24726.1,755.624,20440.28512,0.8266683836108404,0.17333161638915962,1.5621970100262106,0.0012514958473739402,0.03152186471,-0.0027145953171689996,0.034236460027169,0.03423646003,-2.83099932385511e-12,France | R
2013,FRA,France,R,"Arts, entertainment and recreation",2.155612849,3.413639953,25777.5,765.19,21318.04822,0.827002161575017,0.17299783842498295,1.564528209008388,0.0023311989821774848,0.03413639953,0.012580271041469082,0.021556128488530918,0.021556128490000003,-1.4690852701004786e-12,France | R
2014,FRA,France,R,"Arts, entertainment and recreation",0.661734773,2.40163007,26417.6,778.62,21975.91343,0.8318663856671311,0.16813361433286889,1.5989128470633838,0.0343846380549957,0.0240163007,0.017398952975318238,0.006617347724681762,0.0066173477300000005,-5.318238904816752e-12,France | R
2015,FRA,France,R,"Arts, entertainment and recreation",-0.422223889,1.088360947,26910.7,790.471,22398.03923,0.8323097961034086,0.1676902038965914,1.6020864699294577,0.003173622866073922,0.01088360947,0.015105848357399587,-0.0042222388873995875,-0.0042222388900000005,2.600412940534369e-12,France | R
2016,FRA,France,R,"Arts, entertainment and recreation",1.104363176,0.786325768,27192.3,787.961,22788.82249,0.8380616016298731,0.1619383983701269,1.643875602136669,0.041789132207211255,0.00786325768,-0.0031803740872895503,0.01104363176728955,0.011043631759999999,7.28955090734118e-12,France | R
2017,FRA,France,R,"Arts, entertainment and recreation",0.472864441,1.070974975,28541.5,792.688,23630.05487,0.8279191657761505,0.17208083422384945,1.570951190913776,-0.07292441122289284,0.010709749749999999,0.005981105345736815,0.004728644404263184,0.00472864441,-5.736815536505624e-12,France | R
2018,FRA,France,R,"Arts, entertainment and recreation",0.821741508,1.253261736,29665.9,796.116,24365.72788,0.8213378956984281,0.17866210430157192,1.525438254346382,-0.04551293656739408,0.01253261736,0.004315202277171082,0.008217415082828918,0.00821741508,2.828917655683938e-12,France | R
2019,FRA,France,R,"Arts, entertainment and recreation",1.848063979,1.751297602,31302.0,795.346,25070.2287,0.8009145965114051,0.19908540348859494,1.3920204243799879,-0.13341782996639417,0.01751297602,-0.000967663770902405,0.018480639790902406,0.01848063979,9.02406621650087e-13,France | R
2020,FRA,France,R,"Arts, entertainment and recreation",19.95616931,0.058358605,26576.2,651.84,22900.62235,0.8616966439897352,0.13830335601026478,1.8294537830605955,0.4374333586806076,0.00058358605,-0.19897810706086805,0.19956169311086805,0.1995616931,1.0868056454782504e-11,France | R
2021,FRA,France,R,"Arts, entertainment and recreation",-11.95538348,0.465318546,27359.4,738.046,24173.23417,0.8835440166816523,0.11645598331834772,2.026427735306128,0.1969739522455325,0.00465318546,0.12420702024286445,-0.11955383478286445,-0.1195538348,1.713554298454767e-11,France | R
2022,FRA,France,R,"Arts, entertainment and recreation",-13.26284182,0.975875554,34324.7,850.984,28268.0957,0.8235496799680697,0.17645032003193029,1.540584511782616,-0.48584322352351195,0.00975875554,0.14238717370521403,-0.13262841816521403,-0.13262841820000001,3.478597965234087e-11,France | R
2000,FRA,France,BTNXL,Business economy excluding real estate,1.738806524,4.154410434,822611.6,24768.152,579605.1773,0.7045915439315468,0.29540845606845323,0.8692592690908579,,0.04154410434,,,0.01738806524,,France | BTNXL
2001,FRA,France,BTNXL,Business economy excluding real estate,2.594488664,3.851318658,853995.2,25081.41,604129.7793,0.7074158956631139,0.2925841043368861,0.8828665855275444,0.013607316436686445,0.03851318658,0.012568299940733496,0.0259448866392665,0.02594488664,-7.335000662411773e-13,France | BTNXL
2002,FRA,France,BTNXL,Business economy excluding real estate,3.35085144,2.619869958,878660.1,24898.738,625444.2826,0.7118159600054674,0.28818403999453257,0.9042200910576197,0.021353505530075312,0.026198699580000002,-0.007309814824797201,0.0335085144047972,0.0335085144,4.7971973615723584e-12,France | BTNXL
2003,FRA,France,BTNXL,Business economy excluding real estate,2.17417367,2.253142469,898664.4,24918.408,643466.9542,0.716025864827849,0.283974135172151,0.9248331296931478,0.020613038635528103,0.022531424690000003,0.0007896879930537892,0.021741736696946214,0.0217417367,-3.0537863904278595e-12,France | BTNXL
2004,FRA,France,BTNXL,Business economy excluding real estate,0.577513041,2.23526752,932880.3,25334.937,666852.6197,0.7148319239885331,0.2851680760114669,0.9189686968844625,-0.005864432808685316,0.022352675199999998,0.01657754479789375,0.0057751304021062475,0.00577513041,-7.893752491938688e-12,France | BTNXL
2005,FRA,France,BTNXL,Business economy excluding real estate,1.417011872,2.129327564,961332.2,25516.046,689931.7724,0.7176829949106043,0.2823170050893957,0.9329973891887938,0.014028692304331347,0.02129327564,0.007123156922217433,0.014170118717782568,0.01417011872,-2.2174310998490654e-12,France | BTNXL
2006,FRA,France,BTNXL,Business economy excluding real estate,2.496439454,2.311251175,1000572.9,25468.837,721970.4915,0.7215571114308612,0.2784428885691388,0.9521985612398839,0.019201172051090065,0.023112511750000002,-0.0018518827822688877,0.02496439453226889,0.02496439454,-7.731110890363269e-12,France | BTNXL
2007,FRA,France,BTNXL,Business economy excluding real estate,-0.110140487,2.969518592,1051476.2,26265.393,752161.404,0.7153384964871292,0.2846615035128708,0.921455084912286,-0.030743476327597885,0.02969518592,0.03079659078611563,-0.0011014048661156309,-0.00110140487,3.884369171799906e-12,France | BTNXL
2008,FRA,France,BTNXL,Business economy excluding real estate,1.602663141,2.916957306,1079252.9,26612.876,776807.7887,0.7197643746891949,0.28023562531080515,0.9432931328157608,0.021838047903474767,0.02916957306,0.013142941646371753,0.016026631413628246,0.016026631410000002,3.628243538944531e-12,France | BTNXL
2009,FRA,France,BTNXL,Business economy excluding real estate,3.210841344,0.210087657,1036290.8,25826.152,773350.3064,0.7462676561443949,0.25373234385560506,1.0788043771813816,0.1355112443656208,0.00210087657,-0.030007536869867124,0.032108413439867124,0.03210841344,-1.3287287936591952e-13,France | BTNXL
2010,FRA,France,BTNXL,Business economy excluding real estate,0.225143316,0.810594587,1066386.9,25977.795,796152.1181,0.7465884268645836,0.2534115731354164,1.080499126986764,0.0016947498053825338,0.008105945869999999,0.005854512712481608,0.0022514331575183913,0.00225143316,-2.4816086685586214e-12,France | BTNXL
2011,FRA,France,BTNXL,Business economy excluding real estate,-0.146668629,1.538685329,1097519.8,26419.323,824555.7545,0.7512900947208424,0.2487099052791576,1.1055046768622872,0.02500554987552306,0.01538685329,0.016853539577668997,-0.0014666862876689963,-0.00146668629,2.3310036626617014e-12,France | BTNXL
2012,FRA,France,BTNXL,Business economy excluding real estate,1.323838001,1.449428485,1102586.3,26452.524,848408.5176,0.7694713036068016,0.2305286963931984,1.2053283093541525,0.09982363249186532,0.01449428485,0.0012559048434219733,0.013238380006578027,0.01323838001,-3.421972774586557e-12,France | BTNXL
2013,FRA,France,BTNXL,Business economy excluding real estate,2.159129214,1.106678093,1118729.6,26175.584,864922.3446,0.7731290426212016,0.22687095737879837,1.226064585924835,0.020736276570682444,0.011066780929999999,-0.010524511208901188,0.021591292138901187,0.02159129214,-1.0988120136001811e-12,France | BTNXL
2014,FRA,France,BTNXL,Business economy excluding real estate,1.682900036,1.450647175,1130704.9,26114.861,880308.585,0.778548483339906,0.221451516660094,1.2572275881124766,0.031163002187641675,0.014506471750000001,-0.0023225286109429533,0.016829000360942953,0.01682900036,9.429540481775689e-13,France | BTNXL
2015,FRA,France,BTNXL,Business economy excluding real estate,1.559883811,1.843136853,1158533.3,26188.937,894014.8621,0.7716781745505287,0.22832182544947133,1.2178114419328177,-0.03941614617965894,0.018431368530000002,0.002832530422644197,0.015598838107355805,0.015598838109999999,-2.6441938916210717e-12,France | BTNXL
2016,FRA,France,BTNXL,Business economy excluding real estate,1.055773303,2.080572786,1171314.2,26458.701,910551.9374,0.7773763328404967,0.22262366715950332,1.250441819301556,0.03263037736873842,0.020805727859999998,0.01024799482597416,0.010557733034025837,0.01055773303,4.025836955467987e-12,France | BTNXL
2017,FRA,France,BTNXL,Business economy excluding real estate,1.917881415,2.665663388,1194607.7,26657.296,940262.4703,0.787088908182996,0.21291109181700396,1.3074665437842092,0.057024724482653166,0.02665663388,0.007477819739134972,0.019178814140865027,0.01917881415,-9.134974027213971e-12,France | BTNXL
2018,FRA,France,BTNXL,Business economy excluding real estate,0.297463231,2.881447532,1231602.3,27355.093,968972.298,0.7867574605860999,0.21324253941390015,1.3054898180945407,-0.001976725689668557,0.02881447532,0.025839843003792495,0.002974632316207506,0.00297463231,6.207505863498053e-12,France | BTNXL
2019,FRA,France,BTNXL,Business economy excluding real estate,0.999941571,2.969839489,1283068.8,27899.303,979874.8548,0.7636962685087503,0.23630373149124972,1.1730521804148808,-0.13243763767965988,0.02969839489,0.01969897918229435,0.009999415707705649,0.00999941571,-2.294352208220829e-12,France | BTNXL
2020,FRA,France,BTNXL,Business economy excluding real estate,11.25927708,1.376758026,1189930.7,25274.008,928036.4004,0.7799079395127801,0.22009206048721985,1.2651299708684842,0.09207779045360343,0.01376758026,-0.09882519056914951,0.11259277082914951,0.1125927708,2.914950225640922e-11,France | BTNXL
2021,FRA,France,BTNXL,Business economy excluding real estate,-7.42409965,2.52073846,1302500.7,27916.695,1008909.116,0.7745939146136352,0.22540608538636475,1.2344353114774425,-0.030694659391041768,0.0252073846,0.09944838109466403,-0.07424099649466404,-0.07424099649999999,5.335953900953427e-12,France | BTNXL
2022,FRA,France,BTNXL,Business economy excluding real estate,-3.452051491,2.158518887,1404692.4,29527.753,1090297.477,0.7761823706029876,0.22381762939701244,1.243555940461814,0.009120628984371493,0.02158518887,0.056105703789036454,-0.03452051491903645,-0.03452051491,-9.036452142119344e-12,France | BTNXL
2000,FRA,France,F,Construction,1.328134211,3.76586884,63307.0,2905.498,60521.52305,0.956000490467089,0.043999509532910985,3.0785799392153206,,0.0376586884,,,0.01328134211,,France | F
2001,FRA,France,F,Construction,2.152697765,2.932612394,67480.1,2928.247,63057.25398,0.9344570322213511,0.06554296777864888,2.657259722217056,-0.4213202169982644,0.02932612394,0.007799146281528557,0.021526977658471443,0.02152697765,8.471442297652843e-12,France | F
2002,FRA,France,F,Construction,0.847890123,1.652703047,70456.8,2951.909,66615.92729,0.9454861317857184,0.05451386821428161,2.8532440884461088,0.19598436622905258,0.01652703047,0.008048129240179058,0.00847890122982094,0.00847890123,-1.79059891913802e-13,France | F
2003,FRA,France,F,Construction,0.749848513,1.498720518,74025.8,2974.098,70037.88693,0.9461280652151005,0.05387193478489949,2.8657682835196208,0.01252419507351199,0.014987205180000001,0.0074887200430957535,0.0074984851369042475,0.0074984851299999995,6.9042480066450196e-12,France | F
2004,FRA,France,F,Construction,-2.486793109,1.578046969,79582.8,3097.481,74882.13531,0.9409336604140592,0.059066339585940764,2.76821142606811,-0.09755685745151066,0.01578046969,0.04064840077542353,-0.024867931085423532,-0.024867931090000003,4.5764711464890695e-12,France | F
2005,FRA,France,F,Construction,-1.732439734,2.141185951,84853.7,3219.82,79498.05636,0.9368837936353984,0.06311620636460158,2.6975816821715517,-0.0706297438965584,0.021411859510000002,0.03873625684937032,-0.01732439733937032,-0.01732439734,6.296803356509173e-13,France | F
2006,FRA,France,F,Construction,-0.561957103,2.744602561,93099.9,3328.065,86215.44271,0.9260530109054897,0.07394698909451025,2.5275830073003047,-0.16999867487124698,0.02744602561,0.03306559664552822,-0.005619571035528216,-0.00561957103,-5.528215905881151e-12,France | F
2007,FRA,France,F,Construction,-2.065997413,4.272405722,103408.5,3545.84,92412.69643,0.893666346867037,0.10633365313296295,2.128750670084412,-0.3988323372158926,0.04272405722,0.06338403135239545,-0.020659974132395453,-0.020659974129999998,-2.3954553618477092e-12,France | F
2008,FRA,France,F,Construction,0.816540242,3.734759516,112239.5,3650.84,96958.58742,0.8638544132858753,0.1361455867141247,1.8476794477497938,-0.28107122233461834,0.03734759516,0.02918219273262146,0.008165402427378537,0.00816540242,7.378537017488362e-12,France | F
2009,FRA,France,F,Construction,-1.006734984,-1.838155562,108165.0,3620.612,97456.48879,0.9009983709148061,0.09900162908519394,2.208367144115827,0.36068769636603304,-0.01838155562,-0.008314205781248418,-0.010067349838751582,-0.01006734984,1.248418035615373e-12,France | F
2010,FRA,France,F,Construction,-0.292814703,-1.636829169,107679.0,3572.276,98572.45426,0.9154287675405604,0.08457123245943965,2.381798386988317,0.17343124287249,-0.01636829169,-0.013440144655557873,-0.0029281470344421287,-0.00292814703,-4.442128522658129e-12,France | F
2011,FRA,France,F,Construction,-0.116361605,0.744441697,111437.5,3603.159,101873.2295,0.9141736803140774,0.08582631968592258,2.3656948599276584,-0.01610352706065843,0.007444416969999999,0.008608033017576844,-0.0011636160475768445,-0.0011636160500000001,2.4231556431525414e-12,France | F
2012,FRA,France,F,Construction,0.049307538,-0.800998806,109255.6,3572.651,103601.6834,0.948250555577929,0.05174944442207097,2.908205070184538,0.5425102102568795,-0.008009988059999999,-0.008503063435565394,0.0004930753755653956,0.0004930753799999999,-4.434604376421514e-12,France | F
2013,FRA,France,F,Construction,0.138491341,-1.77986567,112095.3,3504.768,106549.2246,0.9505235687847751,0.049476431215224936,2.95551653869833,0.04731146851379231,-0.0177986567,-0.01918357010812244,0.0013849134081224401,0.0013849134099999999,-1.8775597396269994e-12,France | F
2014,FRA,France,F,Construction,-0.605340049,-1.62473663,110608.2,3469.222,106238.1065,0.9604903298308805,0.03950967016911955,3.1908984579557598,0.23538191925742957,-0.0162473663,-0.010193965812614891,-0.006053400487385108,-0.00605340049,2.6148918100266094e-12,France | F
2015,FRA,France,F,Construction,0.786207359,-1.556467327,108442.2,3388.894,105750.3982,0.9751775434286652,0.02482245657133475,3.670870799889152,0.47997234193339233,-0.015564673270000001,-0.023426746854983804,0.007862073584983803,0.007862073590000001,-5.0161975267970504e-12,France | F
2016,FRA,France,F,Construction,1.285894961,-1.081460934,108197.5,3309.609,106020.7149,0.9798813734143581,0.020118626585641897,3.8857854350507632,0.21491463516161113,-0.010814609340000001,-0.023673558949507623,0.012858949609507621,0.012858949609999998,-4.92376972527353e-13,France | F
2017,FRA,France,F,Construction,2.499453191,1.161197035,112914.0,3265.613,109169.0946,0.9668340028694404,0.033165997130559566,3.372501650467559,-0.5132837845832041,0.01161197035,-0.01338256156598483,0.02499453191598483,0.024994531910000003,5.984827217142552e-12,France | F
2018,FRA,France,F,Construction,-0.724572636,1.717548512,116209.9,3346.345,111361.5856,0.9582796784094988,0.04172032159050121,3.134151336841098,-0.2383503136264613,0.01717548512,0.02442121148099119,-0.007245726360991189,-0.0072457263599999995,-9.9118976915058e-13,France | F
2019,FRA,France,F,Construction,-1.345386003,2.273548204,123120.2,3469.665,113537.9244,0.9221713772394782,0.07782862276052183,2.4722218164835015,-0.6619295203575963,0.022735482039999998,0.036189342073337016,-0.013453860033337019,-0.01345386003,-3.3370181617975447e-12,France | F
2020,FRA,France,F,Construction,9.272238257,4.237071958,116007.0,3299.287,109754.4373,0.9461018498883689,0.05389815011163113,2.8652540704093092,0.39303225392580776,0.042370719579999994,-0.050351662989648105,0.0927223825696481,0.09272238257,-3.518990654427512e-13,France | F
2021,FRA,France,F,Construction,-8.840185717,3.823086186,125991.1,3744.691,120818.0889,0.9589414561822224,0.041058543817777626,3.1508310800641963,0.2855770096548871,0.03823086186,0.12663271902977513,-0.08840185716977514,-0.08840185717,2.2486179585001764e-13,France | F
